x,y,depth,u,A,SG,SGI,SedRate
4.185821e+05,3.859296e+06,1.749300e+01,1.807258e-01,9.000000e+04,4.096556e-01,4.440711e-09,0.000000e+00
4.188419e+05,3.859446e+06,1.714900e+01,1.842573e-01,9.003000e+04,4.100007e-01,4.442971e-09,0.000000e+00
4.191018e+05,3.859596e+06,1.584200e+01,1.906954e-01,9.000000e+04,4.286995e-01,4.647149e-09,-3.000000e-03
4.193616e+05,3.859746e+06,1.367900e+01,2.006690e-01,9.000000e+04,4.718116e-01,5.114489e-09,-1.000000e-03
4.196214e+05,3.859896e+06,1.394400e+01,2.069611e-01,9.000000e+04,4.487734e-01,4.864753e-09,0.000000e+00
4.198812e+05,3.860046e+06,1.401000e+01,2.122473e-01,9.000000e+04,4.355350e-01,4.721246e-09,-1.000000e-03
4.201371e+05,3.860193e+06,1.435700e+01,2.195023e-01,8.735911e+04,3.989020e-01,4.454861e-09,0.000000e+00
4.203821e+05,3.860335e+06,1.506300e+01,2.226937e-01,8.240746e+04,3.535151e-01,4.185213e-09,0.000000e+00
4.206132e+05,3.860468e+06,1.463200e+01,2.272307e-01,7.773000e+04,3.364176e-01,4.222467e-09,0.000000e+00
4.208312e+05,3.860594e+06,1.585000e+01,2.218445e-01,7.335000e+04,3.001809e-01,3.992630e-09,0.000000e+00
4.210369e+05,3.860713e+06,1.814300e+01,1.821459e-01,6.918000e+04,3.012401e-01,4.248234e-09,0.000000e+00
4.212309e+05,3.860825e+06,9.267000e+00,1.584251e-01,6.522000e+04,6.392612e-01,9.562550e-09,0.000000e+00
4.214140e+05,3.860930e+06,9.141000e+00,1.561167e-01,6.156000e+04,6.207495e-01,9.837707e-09,0.000000e+00
4.215867e+05,3.861030e+06,1.349600e+01,1.158673e-01,5.809936e+04,5.346459e-01,8.977823e-09,0.000000e+00
4.217496e+05,3.861124e+06,1.163200e+01,1.056834e-01,5.482827e+04,6.418064e-01,1.142025e-08,0.000000e+00
4.219033e+05,3.861213e+06,1.088700e+01,8.781161e-02,5.170723e+04,7.783087e-01,1.468509e-08,0.000000e+00
4.220483e+05,3.861297e+06,1.083100e+01,9.111338e-02,4.879626e+04,7.115355e-01,1.422611e-08,0.000000e+00
4.106379e+05,3.855055e+06,5.240000e+00,1.434252e-01,9.006000e+04,1.724392e+00,1.868014e-08,0.000000e+00
4.111575e+05,3.855355e+06,6.315000e+00,4.134456e-01,9.006000e+04,4.963649e-01,5.377064e-09,0.000000e+00
4.114173e+05,3.855505e+06,7.576000e+00,3.720650e-01,9.006000e+04,4.597629e-01,4.980559e-09,0.000000e+00
4.116771e+05,3.855655e+06,7.296000e+00,2.634431e-01,9.006000e+04,6.742501e-01,7.304075e-09,0.000000e+00
4.142752e+05,3.857155e+06,6.526000e+00,1.408647e-02,9.006000e+04,1.409754e+01,1.527171e-07,-1.330000e-01
4.145350e+05,3.857305e+06,1.035100e+01,6.049554e-02,9.006000e+04,2.069603e+00,2.241977e-08,-6.100000e-02
4.147948e+05,3.857455e+06,1.169600e+01,8.690806e-02,9.006000e+04,1.274956e+00,1.381146e-08,-7.700000e-02
4.150546e+05,3.857605e+06,1.168000e+01,1.259159e-01,9.006000e+04,8.811895e-01,9.545826e-09,-7.500000e-02
4.153144e+05,3.857755e+06,1.206500e+01,1.595394e-01,9.009002e+04,6.735071e-01,7.293595e-09,-2.400000e-02
4.155743e+05,3.857905e+06,1.489600e+01,1.868078e-01,9.006000e+04,4.657233e-01,5.045128e-09,-5.000000e-03
4.158341e+05,3.858055e+06,2.000100e+01,1.955212e-01,9.006000e+04,3.313960e-01,3.589975e-09,-2.000000e-03
4.160939e+05,3.858205e+06,2.166900e+01,1.946226e-01,9.006000e+04,3.072985e-01,3.328930e-09,-4.000000e-03
4.163537e+05,3.858355e+06,2.169600e+01,1.916287e-01,9.006000e+04,3.117113e-01,3.376734e-09,-2.000000e-03
4.166135e+05,3.858505e+06,2.154600e+01,1.887383e-01,9.006000e+04,3.186883e-01,3.452314e-09,0.000000e+00
4.168733e+05,3.858655e+06,2.025800e+01,1.878095e-01,9.006000e+04,3.406267e-01,3.689970e-09,0.000000e+00
4.171331e+05,3.858805e+06,1.973200e+01,1.859703e-01,9.006000e+04,3.531653e-01,3.825800e-09,-2.000000e-03
4.173929e+05,3.858955e+06,1.920000e+01,1.831235e-01,9.006000e+04,3.685933e-01,3.992929e-09,-2.000000e-03
4.176527e+05,3.859105e+06,1.896000e+01,1.803880e-01,9.006000e+04,3.789192e-01,4.104789e-09,0.000000e+00
4.179125e+05,3.859255e+06,1.837400e+01,1.787155e-01,9.006000e+04,3.946634e-01,4.275344e-09,-2.000000e-03
4.181723e+05,3.859405e+06,1.816000e+01,1.778213e-01,9.006000e+04,4.013221e-01,4.347477e-09,-2.000000e-03
4.184321e+05,3.859555e+06,1.710600e+01,1.801439e-01,9.006000e+04,4.205569e-01,4.555845e-09,-2.000000e-03
4.186919e+05,3.859705e+06,1.662400e+01,1.838393e-01,9.009002e+04,4.241931e-01,4.593705e-09,-2.000000e-03
4.189518e+05,3.859855e+06,1.573600e+01,1.887398e-01,9.006000e+04,4.363499e-01,4.726929e-09,-4.000000e-03
4.192116e+05,3.860005e+06,1.433200e+01,1.962607e-01,9.006000e+04,4.607364e-01,4.991105e-09,-1.000000e-03
4.194714e+05,3.860155e+06,1.398000e+01,2.020458e-01,9.006000e+04,4.588129e-01,4.970269e-09,0.000000e+00
4.197312e+05,3.860305e+06,1.444600e+01,2.033748e-01,9.006000e+04,4.411110e-01,4.778506e-09,0.000000e+00
4.199871e+05,3.860453e+06,1.550000e+01,2.043025e-01,8.735911e+04,3.969755e-01,4.433346e-09,0.000000e+00
4.202321e+05,3.860594e+06,1.764100e+01,2.038400e-01,8.238000e+04,3.296628e-01,3.904131e-09,0.000000e+00
4.204632e+05,3.860728e+06,1.554800e+01,2.127286e-01,7.773000e+04,3.381809e-01,4.244598e-09,0.000000e+00
4.206812e+05,3.860854e+06,1.047400e+01,2.261223e-01,7.335000e+04,4.456613e-01,5.927627e-09,0.000000e+00
4.208869e+05,3.860972e+06,5.157000e+00,1.792677e-01,6.918000e+04,1.076818e+00,1.518580e-08,0.000000e+00
4.210809e+05,3.861084e+06,4.791000e+00,1.471963e-01,6.522000e+04,1.330818e+00,1.990737e-08,0.000000e+00
4.212640e+05,3.861190e+06,1.149600e+01,8.819818e-02,6.161053e+04,8.743983e-01,1.384620e-08,-1.000000e-03
4.214367e+05,3.861290e+06,5.396000e+00,7.325830e-02,5.809936e+04,2.114966e+00,3.551470e-08,0.000000e+00
4.215996e+05,3.861384e+06,5.810000e+00,9.224141e-02,5.478000e+04,1.470892e+00,2.619599e-08,0.000000e+00
4.217533e+05,3.861473e+06,1.108900e+01,9.025925e-02,5.172000e+04,7.435928e-01,1.402661e-08,0.000000e+00
4.218983e+05,3.861556e+06,1.069600e+01,6.957980e-02,4.875000e+04,9.426074e-01,1.886394e-08,0.000000e+00
4.099683e+05,3.855015e+06,4.323000e+00,2.881789e-01,9.000000e+04,1.039575e+00,1.126911e-08,0.000000e+00
4.104879e+05,3.855315e+06,6.176000e+00,4.707438e-01,9.000000e+04,4.454627e-01,4.828864e-09,0.000000e+00
4.107477e+05,3.855465e+06,7.959000e+00,4.155483e-01,9.000000e+04,3.915825e-01,4.244797e-09,0.000000e+00
4.110075e+05,3.855615e+06,5.771000e+00,4.035854e-01,9.000000e+04,5.560537e-01,6.027683e-09,0.000000e+00
4.141252e+05,3.857415e+06,5.034000e+00,1.866170e-02,9.000000e+04,1.378602e+01,1.494419e-07,-1.630000e-01
4.143850e+05,3.857565e+06,8.626000e+00,5.961903e-02,9.000000e+04,2.518309e+00,2.729874e-08,-1.280000e-01
4.146448e+05,3.857715e+06,1.101900e+01,7.783620e-02,9.000000e+04,1.510009e+00,1.636866e-08,-6.100000e-02
4.149046e+05,3.857865e+06,9.082000e+00,1.261835e-01,9.000000e+04,1.130106e+00,1.225048e-08,-1.200000e-02
4.151644e+05,3.858015e+06,9.307000e+00,1.642689e-01,9.003000e+04,8.473892e-01,9.182729e-09,-1.300000e-02
4.154243e+05,3.858165e+06,1.750000e+01,1.734724e-01,9.000000e+04,4.266136e-01,4.624538e-09,-8.000000e-03
4.156841e+05,3.858315e+06,2.130900e+01,1.841550e-01,9.000000e+04,3.300326e-01,3.577589e-09,-2.000000e-03
4.159439e+05,3.858465e+06,2.190100e+01,1.933528e-01,9.000000e+04,3.058363e-01,3.315298e-09,-2.000000e-03
4.162037e+05,3.858615e+06,2.306400e+01,1.904722e-01,9.000000e+04,2.948066e-01,3.195735e-09,-2.000000e-03
4.164635e+05,3.858765e+06,2.163400e+01,1.885339e-01,9.000000e+04,3.175244e-01,3.441999e-09,-2.000000e-03
4.167233e+05,3.858915e+06,2.073800e+01,1.870108e-01,9.000000e+04,3.339410e-01,3.619957e-09,-2.000000e-03
4.169831e+05,3.859065e+06,1.923200e+01,1.855803e-01,9.000000e+04,3.628666e-01,3.933513e-09,-2.000000e-03
4.172429e+05,3.859215e+06,1.908000e+01,1.816664e-01,9.000000e+04,3.736374e-01,4.050270e-09,0.000000e+00
4.175027e+05,3.859365e+06,1.852700e+01,1.785299e-01,9.000000e+04,3.915499e-01,4.244443e-09,-2.000000e-03
4.177625e+05,3.859515e+06,1.820300e+01,1.764344e-01,9.000000e+04,4.032525e-01,4.371301e-09,-2.000000e-03
4.180223e+05,3.859665e+06,1.784000e+01,1.754303e-01,9.000000e+04,4.138127e-01,4.485774e-09,-4.000000e-03
4.182821e+05,3.859815e+06,1.679900e+01,1.773050e-01,9.000000e+04,4.348094e-01,4.713381e-09,-2.000000e-03
4.185419e+05,3.859965e+06,1.641300e+01,1.806667e-01,9.003000e+04,4.368999e-01,4.734464e-09,0.000000e+00
4.188018e+05,3.860115e+06,1.548700e+01,1.841075e-01,9.000000e+04,4.542182e-01,4.923774e-09,-4.000000e-03
4.190616e+05,3.860265e+06,1.472300e+01,1.876127e-01,9.000000e+04,4.688618e-01,5.082512e-09,0.000000e+00
4.193214e+05,3.860415e+06,1.453200e+01,1.915336e-01,9.000000e+04,4.652999e-01,5.043901e-09,0.000000e+00
4.195812e+05,3.860565e+06,1.468800e+01,1.933297e-01,9.000000e+04,4.560811e-01,4.943969e-09,0.000000e+00
4.198371e+05,3.860713e+06,1.463000e+01,1.953107e-01,8.733000e+04,4.397987e-01,4.913225e-09,0.000000e+00
4.200821e+05,3.860854e+06,1.539200e+01,1.909531e-01,8.238000e+04,4.033303e-01,4.776559e-09,0.000000e+00
4.203132e+05,3.860988e+06,1.318000e+01,1.898383e-01,7.778592e+04,4.473655e-01,5.610965e-09,0.000000e+00
4.205312e+05,3.861114e+06,6.792000e+00,2.384514e-01,7.334444e+04,6.516742e-01,8.668410e-09,0.000000e+00
4.212867e+05,3.861550e+06,5.234000e+00,3.953793e-02,5.805000e+04,4.036597e+00,6.784054e-08,-6.000000e-03
4.214496e+05,3.861644e+06,6.092000e+00,5.805520e-02,5.482827e+04,2.230819e+00,3.969501e-08,-7.000000e-03
4.216033e+05,3.861732e+06,6.696000e+00,4.782106e-02,5.170723e+04,2.323686e+00,4.384320e-08,-6.000000e-03
4.217483e+05,3.861816e+06,6.107000e+00,4.741140e-02,4.875000e+04,2.422840e+00,4.848711e-08,-1.000000e-03
4.092987e+05,3.854975e+06,4.111000e+00,3.141674e-01,9.000000e+04,1.002755e+00,1.086997e-08,0.000000e+00
4.095585e+05,3.855125e+06,7.351000e+00,3.278541e-01,9.000000e+04,5.373736e-01,5.825188e-09,0.000000e+00
4.098183e+05,3.855275e+06,5.501000e+00,3.605092e-01,9.000000e+04,6.530482e-01,7.079114e-09,0.000000e+00
4.103379e+05,3.855575e+06,4.200000e+00,5.241815e-01,9.000000e+04,5.882641e-01,6.376847e-09,0.000000e+00
4.142350e+05,3.857825e+06,4.516000e+00,3.129327e-02,9.000000e+04,9.164281e+00,9.934180e-08,-2.100000e-01
4.144948e+05,3.857975e+06,4.840000e+00,7.388671e-02,9.000000e+04,3.621526e+00,3.925774e-08,-2.100000e-02
4.147546e+05,3.858125e+06,1.053700e+01,1.374299e-01,9.000000e+04,8.943453e-01,9.694800e-09,-9.000000e-03
4.150144e+05,3.858275e+06,2.008000e+01,1.403401e-01,9.003000e+04,4.597298e-01,4.981860e-09,-1.000000e-02
4.152743e+05,3.858425e+06,1.819600e+01,1.598029e-01,9.000000e+04,4.453924e-01,4.828102e-09,-6.000000e-03
4.155341e+05,3.858575e+06,2.158900e+01,1.861046e-01,9.000000e+04,3.223395e-01,3.494195e-09,-4.000000e-03
4.157939e+05,3.858725e+06,2.182400e+01,1.998706e-01,9.000000e+04,2.969068e-01,3.218502e-09,-2.000000e-03
4.160537e+05,3.858875e+06,2.206200e+01,1.952879e-01,9.000000e+04,3.005959e-01,3.258492e-09,-2.000000e-03
4.163135e+05,3.859025e+06,2.159000e+01,1.915956e-01,9.000000e+04,3.130871e-01,3.393898e-09,0.000000e+00
4.165733e+05,3.859175e+06,2.070000e+01,1.870592e-01,9.000000e+04,3.344674e-01,3.625663e-09,-2.000000e-03
4.168331e+05,3.859325e+06,1.963900e+01,1.839483e-01,9.000000e+04,3.584991e-01,3.886169e-09,0.000000e+00
4.170929e+05,3.859475e+06,1.857700e+01,1.798482e-01,9.000000e+04,3.876338e-01,4.201993e-09,0.000000e+00
4.173527e+05,3.859625e+06,1.812800e+01,1.758054e-01,9.000000e+04,4.063696e-01,4.405090e-09,-2.000000e-03
4.176125e+05,3.859775e+06,1.762900e+01,1.732677e-01,9.000000e+04,4.239924e-01,4.596123e-09,-2.000000e-03
4.178723e+05,3.859925e+06,1.743000e+01,1.717698e-01,9.000000e+04,4.325726e-01,4.689134e-09,-6.000000e-03
4.181321e+05,3.860075e+06,1.615200e+01,1.734476e-01,9.000000e+04,4.622837e-01,5.011206e-09,-6.000000e-03
4.183919e+05,3.860225e+06,1.593300e+01,1.764733e-01,9.003000e+04,4.607564e-01,4.992985e-09,0.000000e+00
4.186518e+05,3.860375e+06,1.531000e+01,1.782046e-01,9.000000e+04,4.746892e-01,5.145682e-09,-3.000000e-03
4.189116e+05,3.860525e+06,1.465100e+01,1.787764e-01,9.000000e+04,4.944540e-01,5.359935e-09,0.000000e+00
4.191714e+05,3.860675e+06,1.472600e+01,1.786229e-01,9.000000e+04,4.923583e-01,5.337217e-09,0.000000e+00
4.194312e+05,3.860825e+06,1.547700e+01,1.762133e-01,9.000000e+04,4.748734e-01,5.147679e-09,-1.000000e-03
4.196871e+05,3.860972e+06,1.511500e+01,1.797550e-01,8.733000e+04,4.625248e-01,5.167110e-09,0.000000e+00
4.199321e+05,3.861114e+06,1.368300e+01,1.829117e-01,8.238000e+04,4.736524e-01,5.609370e-09,0.000000e+00
4.201632e+05,3.861248e+06,7.779000e+00,1.790146e-01,7.776000e+04,8.035351e-01,1.008149e-08,0.000000e+00
4.203812e+05,3.861374e+06,7.790000e+00,1.702848e-01,7.334444e+04,7.956364e-01,1.058336e-08,-3.800000e-02
4.091487e+05,3.855234e+06,7.509000e+00,5.089563e-01,9.000000e+04,3.388759e-01,3.673452e-09,0.000000e+00
4.096683e+05,3.855534e+06,4.421000e+00,2.690815e-01,9.000000e+04,1.088677e+00,1.180138e-08,0.000000e+00
4.146046e+05,3.858384e+06,7.535000e+00,7.069395e-02,9.000000e+04,2.431296e+00,2.635551e-08,-9.700000e-02
4.148644e+05,3.858534e+06,1.814600e+01,1.128985e-01,9.003000e+04,6.323811e-01,6.852796e-09,-5.900000e-02
4.151243e+05,3.858684e+06,2.140800e+01,1.552435e-01,9.000000e+04,3.896851e-01,4.224228e-09,-4.000000e-03
4.153841e+05,3.858834e+06,2.227300e+01,1.939093e-01,9.000000e+04,2.998651e-01,3.250570e-09,-2.000000e-03
4.156439e+05,3.858984e+06,2.258200e+01,2.137526e-01,9.000000e+04,2.683054e-01,2.908460e-09,-2.000000e-03
4.159037e+05,3.859134e+06,2.239600e+01,2.069097e-01,9.000000e+04,2.794808e-01,3.029602e-09,-2.000000e-03
4.161635e+05,3.859284e+06,2.202300e+01,1.968487e-01,9.000000e+04,2.987406e-01,3.238380e-09,-2.000000e-03
4.164233e+05,3.859434e+06,2.153100e+01,1.873269e-01,9.000000e+04,3.210991e-01,3.480749e-09,0.000000e+00
4.166831e+05,3.859584e+06,2.008800e+01,1.803544e-01,9.000000e+04,3.574701e-01,3.875015e-09,0.000000e+00
4.169429e+05,3.859734e+06,1.808000e+01,1.759759e-01,9.000000e+04,4.070536e-01,4.412505e-09,-2.000000e-03
4.172027e+05,3.859884e+06,1.796700e+01,1.709391e-01,9.000000e+04,4.216833e-01,4.571093e-09,0.000000e+00
4.174625e+05,3.860034e+06,1.741900e+01,1.678992e-01,9.000000e+04,4.428243e-01,4.800264e-09,-4.000000e-03
4.177223e+05,3.860184e+06,1.730300e+01,1.661341e-01,9.000000e+04,4.505293e-01,4.883787e-09,-4.000000e-03
4.179821e+05,3.860334e+06,1.635900e+01,1.670615e-01,9.000000e+04,4.738821e-01,5.136933e-09,-6.000000e-03
4.182419e+05,3.860484e+06,1.576500e+01,1.709767e-01,9.003000e+04,4.806368e-01,5.208419e-09,-2.000000e-03
4.185018e+05,3.860634e+06,1.506300e+01,1.723266e-01,9.000000e+04,4.989299e-01,5.408454e-09,-1.000000e-03
4.187616e+05,3.860784e+06,1.440800e+01,1.710046e-01,9.000000e+04,5.256442e-01,5.698040e-09,0.000000e+00
4.190214e+05,3.860934e+06,1.351100e+01,1.697536e-01,9.000000e+04,5.646728e-01,6.121114e-09,0.000000e+00
4.192812e+05,3.861084e+06,1.463800e+01,1.606493e-01,9.000000e+04,5.507349e-01,5.970026e-09,0.000000e+00
4.195371e+05,3.861232e+06,1.557400e+01,1.541867e-01,8.733000e+04,5.233319e-01,5.846418e-09,0.000000e+00
4.197821e+05,3.861374e+06,1.314000e+01,1.551858e-01,8.240746e+04,5.815403e-01,6.884770e-09,1.000000e-03
4.200132e+05,3.861507e+06,1.273800e+01,1.469811e-01,7.778592e+04,5.978594e-01,7.498496e-09,-7.000000e-03
4.202312e+05,3.861633e+06,6.676000e+00,1.309321e-01,7.335000e+04,1.207531e+00,1.606107e-08,-6.200000e-02
4.084791e+05,3.855194e+06,8.235000e+00,4.341187e-01,9.006000e+04,3.625105e-01,3.927035e-09,0.000000e+00
4.087389e+05,3.855344e+06,4.580000e+00,7.185276e-01,9.006000e+04,3.938073e-01,4.266070e-09,0.000000e+00
4.147144e+05,3.858794e+06,1.460100e+01,7.726622e-02,9.009002e+04,1.149119e+00,1.244413e-08,-1.230000e-01
4.149743e+05,3.858944e+06,2.182100e+01,1.466469e-01,9.006000e+04,4.049909e-01,4.387220e-09,-2.300000e-02
4.152341e+05,3.859094e+06,2.234000e+01,2.036768e-01,9.006000e+04,2.848184e-01,3.085405e-09,-2.000000e-03
4.154939e+05,3.859244e+06,2.430600e+01,2.258565e-01,9.006000e+04,2.360732e-01,2.557354e-09,-2.000000e-03
4.157537e+05,3.859394e+06,2.403200e+01,2.146917e-01,9.006000e+04,2.511814e-01,2.721020e-09,-2.000000e-03
4.160135e+05,3.859544e+06,2.387400e+01,1.997220e-01,9.006000e+04,2.717951e-01,2.944326e-09,0.000000e+00
4.162733e+05,3.859694e+06,2.157500e+01,1.877555e-01,9.006000e+04,3.199257e-01,3.465719e-09,-2.000000e-03
4.165331e+05,3.859844e+06,1.897100e+01,1.781501e-01,9.006000e+04,3.834567e-01,4.153943e-09,-2.000000e-03
4.167929e+05,3.859994e+06,1.840900e+01,1.697640e-01,9.006000e+04,4.146836e-01,4.492220e-09,-2.000000e-03
4.170527e+05,3.860144e+06,1.728100e+01,1.642019e-01,9.006000e+04,4.567154e-01,4.947546e-09,-2.000000e-03
4.173125e+05,3.860294e+06,1.717000e+01,1.608725e-01,9.006000e+04,4.691813e-01,5.082587e-09,-4.000000e-03
4.175723e+05,3.860444e+06,1.680000e+01,1.590624e-01,9.006000e+04,4.849713e-01,5.253639e-09,-4.000000e-03
4.178321e+05,3.860594e+06,1.582300e+01,1.604095e-01,9.006000e+04,5.105917e-01,5.531182e-09,-6.000000e-03
4.180919e+05,3.860744e+06,1.520100e+01,1.656270e-01,9.009002e+04,5.149132e-01,5.576138e-09,-4.000000e-03
4.183518e+05,3.860894e+06,1.476800e+01,1.666333e-01,9.006000e+04,5.266345e-01,5.704971e-09,-1.000000e-03
4.186116e+05,3.861044e+06,1.443300e+01,1.622389e-01,9.006000e+04,5.534535e-01,5.995499e-09,0.000000e+00
4.188714e+05,3.861194e+06,1.226500e+01,1.614826e-01,9.006000e+04,6.543341e-01,7.088327e-09,0.000000e+00
4.191312e+05,3.861344e+06,1.198900e+01,1.532768e-01,9.006000e+04,7.052343e-01,7.639723e-09,0.000000e+00
4.193871e+05,3.861492e+06,1.451700e+01,1.364893e-01,8.738822e+04,6.346555e-01,7.085350e-09,0.000000e+00
4.196321e+05,3.861634e+06,1.669600e+01,1.223273e-01,8.240746e+04,5.806196e-01,6.873870e-09,-2.000000e-03
4.198632e+05,3.861767e+06,1.221400e+01,1.067979e-01,7.773000e+04,8.574899e-01,1.076258e-08,-3.400000e-02
4.200812e+05,3.861893e+06,6.083000e+00,9.625404e-02,7.335000e+04,1.802703e+00,2.397729e-08,-8.000000e-02
4.067702e+05,3.854554e+06,4.012000e+00,8.750019e-02,9.000000e+04,3.689210e+00,3.999144e-08,1.000000e-03
4.075496e+05,3.855004e+06,4.846000e+00,2.574177e-01,9.000000e+04,1.038201e+00,1.125421e-08,0.000000e+00
4.080693e+05,3.855304e+06,9.200000e+00,4.295720e-01,9.000000e+04,3.277023e-01,3.552329e-09,0.000000e+00
4.148243e+05,3.859204e+06,1.807100e+01,1.168245e-01,9.000000e+04,6.134612e-01,6.649986e-09,-4.600000e-02
4.150841e+05,3.859354e+06,2.220400e+01,2.094174e-01,9.000000e+04,2.785218e-01,3.019207e-09,-2.000000e-03
4.153439e+05,3.859504e+06,2.710700e+01,2.297802e-01,9.000000e+04,2.079262e-01,2.253943e-09,-2.000000e-03
4.156037e+05,3.859654e+06,3.094100e+01,2.080508e-01,9.000000e+04,2.011868e-01,2.180887e-09,-2.000000e-03
4.158635e+05,3.859804e+06,2.743500e+01,1.949775e-01,9.000000e+04,2.421106e-01,2.624506e-09,0.000000e+00
4.161233e+05,3.859954e+06,2.172900e+01,1.849719e-01,9.000000e+04,3.222240e-01,3.492943e-09,0.000000e+00
4.163831e+05,3.860104e+06,2.036900e+01,1.710388e-01,9.000000e+04,3.717396e-01,4.029698e-09,0.000000e+00
4.166429e+05,3.860254e+06,1.817500e+01,1.599526e-01,9.000000e+04,4.454895e-01,4.829155e-09,-2.000000e-03
4.169027e+05,3.860404e+06,1.710700e+01,1.547292e-01,9.000000e+04,4.892795e-01,5.303843e-09,-4.000000e-03
4.171625e+05,3.860554e+06,1.685200e+01,1.519666e-01,9.000000e+04,5.057124e-01,5.481978e-09,-6.000000e-03
4.174223e+05,3.860704e+06,1.670000e+01,1.511703e-01,9.000000e+04,5.130034e-01,5.561012e-09,-6.000000e-03
4.176821e+05,3.860854e+06,1.568700e+01,1.540512e-01,9.000000e+04,5.359181e-01,5.809411e-09,-6.000000e-03
4.179419e+05,3.861004e+06,1.496800e+01,1.613476e-01,9.003000e+04,5.364407e-01,5.813138e-09,-5.000000e-03
4.182018e+05,3.861154e+06,1.482500e+01,1.617681e-01,9.000000e+04,5.400272e-01,5.853953e-09,-2.000000e-03
4.184616e+05,3.861304e+06,1.361900e+01,1.542713e-01,9.000000e+04,6.164148e-01,6.682003e-09,0.000000e+00
4.187214e+05,3.861454e+06,1.170500e+01,1.506043e-01,9.000000e+04,7.346736e-01,7.963941e-09,0.000000e+00
4.189812e+05,3.861604e+06,1.169600e+01,1.458168e-01,9.000000e+04,7.593785e-01,8.231745e-09,-2.000000e-03
4.192371e+05,3.861752e+06,1.338500e+01,1.274297e-01,8.733000e+04,7.367756e-01,8.230911e-09,-2.000000e-03
4.194821e+05,3.861894e+06,1.506800e+01,1.024423e-01,8.238000e+04,7.679759e-01,9.094984e-09,-1.000000e-02
4.197132e+05,3.862027e+06,1.168200e+01,8.640766e-02,7.773000e+04,1.108103e+00,1.390809e-08,-7.400000e-02
4.199312e+05,3.862153e+06,8.714000e+00,7.147824e-02,7.335000e+04,1.694609e+00,2.253957e-08,-1.110000e-01
4.201369e+05,3.862272e+06,5.130000e+00,1.878604e-02,6.918000e+04,1.032972e+01,1.456748e-07,-3.140000e-01
4.066202e+05,3.854814e+06,5.528000e+00,1.103976e-01,9.000000e+04,2.122148e+00,2.300432e-08,1.000000e-03
4.068800e+05,3.854964e+06,5.738000e+00,1.272755e-01,9.000000e+04,1.773365e+00,1.922346e-08,0.000000e+00
4.071398e+05,3.855114e+06,6.796000e+00,1.868239e-01,9.000000e+04,1.020041e+00,1.105735e-08,0.000000e+00
4.073996e+05,3.855264e+06,6.319000e+00,2.619160e-01,9.000000e+04,7.825154e-01,8.482551e-09,0.000000e+00
4.146743e+05,3.859464e+06,5.850000e+00,8.413281e-02,9.000000e+04,2.631371e+00,2.852435e-08,-2.200000e-02
4.149341e+05,3.859614e+06,1.623800e+01,2.459232e-01,9.000000e+04,3.243182e-01,3.515644e-09,-4.000000e-03
4.151939e+05,3.859764e+06,3.083600e+01,2.342649e-01,9.000000e+04,1.792826e-01,1.943442e-09,-2.000000e-03
4.154537e+05,3.859914e+06,3.216500e+01,2.087279e-01,9.000000e+04,1.929031e-01,2.091091e-09,0.000000e+00
4.157135e+05,3.860064e+06,3.076700e+01,1.893185e-01,9.000000e+04,2.223439e-01,2.410232e-09,0.000000e+00
4.159733e+05,3.860214e+06,2.312500e+01,1.759733e-01,9.000000e+04,3.182546e-01,3.449915e-09,0.000000e+00
4.162331e+05,3.860364e+06,1.849200e+01,1.612768e-01,9.000000e+04,4.342578e-01,4.707401e-09,-2.000000e-03
4.164929e+05,3.860514e+06,1.745600e+01,1.483636e-01,9.000000e+04,5.000705e-01,5.420819e-09,-6.000000e-03
4.167527e+05,3.860664e+06,1.658100e+01,1.428100e-01,9.000000e+04,5.469329e-01,5.928812e-09,-1.100000e-02
4.170125e+05,3.860814e+06,1.668500e+01,1.410632e-01,9.000000e+04,5.502541e-01,5.964814e-09,-1.100000e-02
4.172723e+05,3.860964e+06,1.644100e+01,1.417458e-01,9.000000e+04,5.557312e-01,6.024187e-09,-8.000000e-03
4.175321e+05,3.861114e+06,1.599600e+01,1.465176e-01,9.000000e+04,5.525887e-01,5.990121e-09,-7.000000e-03
4.177919e+05,3.861264e+06,1.530900e+01,1.563033e-01,9.003000e+04,5.414184e-01,5.867078e-09,-5.000000e-03
4.180518e+05,3.861414e+06,1.490200e+01,1.571593e-01,9.000000e+04,5.529918e-01,5.994491e-09,-3.000000e-03
4.183116e+05,3.861564e+06,1.388100e+01,1.446746e-01,9.000000e+04,6.448970e-01,6.990754e-09,-3.000000e-03
4.185714e+05,3.861714e+06,1.197500e+01,1.377123e-01,9.000000e+04,7.853354e-01,8.513121e-09,-5.000000e-03
4.188312e+05,3.861864e+06,1.164300e+01,1.342895e-01,9.000000e+04,8.283166e-01,8.979041e-09,-7.000000e-03
4.190871e+05,3.862012e+06,1.524100e+01,1.162824e-01,8.733000e+04,7.090824e-01,7.921536e-09,-6.000000e-03
4.193321e+05,3.862153e+06,1.159300e+01,9.285050e-02,8.240746e+04,1.101659e+00,1.304238e-08,-3.100000e-02
4.195632e+05,3.862287e+06,1.169600e+01,6.905209e-02,7.778182e+04,1.385877e+00,1.738292e-08,-1.110000e-01
4.197812e+05,3.862412e+06,4.953000e+00,4.883072e-02,7.334444e+04,4.363817e+00,5.804643e-08,-1.860000e-01
